,Unnamed: 0,title,author_info,rating,pros,cons
847,847,Virtually customer support,"Apr 17, 2022 - VCS Customer Service Representative in Lucknow",5,"['work', 'life', 'balance', 'week', 'offs', 'shift', 'cool', 'managers']","['limited', 'ijps', 'role']"
848,848,happy to be a part of amazon,"Apr 17, 2022 - Associate, Quality Services in Chennai",5,"['amazing', 'work', 'culture', 'good', 'life', 'balance']","['bad', 'experiences', 'far']"
849,849,Salary not sufficient,"May 1, 2022 - Transaction Risk Investigator (TRMS) in Bangalore",4,"['work', 'culture', 'amazing', 'bonus', 'good']","['boring', 'repeative', 'work', 'unsatisfying']"
850,850,It's Still Day One,"May 1, 2022 - AHS Specialist in Hyderābād",4,"['join', 'big', 'company', 'like', 'amazon', 'understand', 'boss', 'mind', 'works', 'keep', 'business', 'running', 'lends', 'ear', 'critics', 'working', 'drawbacks', 'making', 'strong', 'stay', 'top', 'make', 'sacrifices', 'good', 'bad', 'simple', 'words', 'survival', 'fittest', 'day', 'one', 'cause', 'learn', 'role', 'workplace', 'stop', 'learning', 'exploring', 'inventing', 'important', 'trying', 'new', 'things']","['cons', 'depends', 'ever', 'individual', 'maybe', 'pros', 'one', 'area', 'expertise', 'vice', 'verse', 'still', 'frank', 'must', 'guide', 'starting', 'new', 'hire', 'training', 'inside', 'use', 'amazon', 'process', 'navigate', 'z', 'facilities']"
851,851,The Management staff in Amazon IN is terrible,"May 23, 2022 - D2AS - Customer Service in Pune",1,"['honestly', 'dont', 'see', 'pros', 'placed', 'team']","['horrible', 'support', 'system', 'manager', 'grpms', 'noone', 'reach', 'needed', 'take', 'leaves', 'whenever', 'feel', 'like', 'without', 'arranging', 'someone', 'backup', 'queries', 'come', 'need', 'help', 'anything', 'neither', 'grpm', 'available', 'hr', 'entirely', 'different', 'task', 'cant', 'connect', 'unless', 'go', 'called', 'employee', 'pyramid']"
852,852,Not worth it,"May 2, 2022 - Machine Learning Data Associate in Hyderābād",2,"['transport', 'facility', 'food', 'coupons', 'fixed', 'timings', 'sometimes', 'work']","['growth', 'low', 'hikes', 'micromanagement', 'mobiles', 'allowed']"
853,853,Good,"May 1, 2022 - Process Lead in Hyderābād",3,"['good', 'work', 'culture', 'diversity', 'nice', 'allowances']","['nothing', 'much', 'sometimes', 'work', 'feels', 'hectic']"
854,854,Amazon Business analyst salaries,"Apr 29, 2022 - Business Analyst in Bangalore",4,['name'],['name']
855,855,Nice Company to start your career,"Apr 30, 2022 - Software Development Engineer in Gurgaon, Haryana",4,"['high', 'package', 'bonuses', 'work', 'life', 'balance', 'environment', 'colleagues']","['sometimes', 'high', 'amount', 'work', 'may', 'come']"
856,856,Employee benefits,"Apr 30, 2022 - Senior Quality Analyst in Bangalore",4,"['annual', 'leaves', 'carried', 'forward', 'casual', 'sick', 'cab', 'allowance', 'food', 'coupon', 'home', 'internet', 'reimbursement', 'wfh', 'gifts']","['growth', 'slow']"
857,857,Amazon India,"Apr 30, 2022 - Sps Associate in Bangalore",4,"['good', 'place', 'work', 'flexibility']","['find', 'con', 'till', 'date']"
858,858,Good,"Apr 13, 2022 - Software Engineer in Bangalore",5,"['good', 'environment', 'learning']",['cons']
859,859,Great Place To Work,"Apr 14, 2022 - Scheduler in Bangalore",5,"['employee', 'centered', 'fair', 'compensation', 'work', 'culture', 'management', 'open', 'door', 'policy']","['much', 'employee', 'complain']"
860,860,HIghlist of Work Life Balance,"Apr 14, 2022 - Process Lead in Chennai",5,"['believe', 'best', 'company', 'ever', 'worked', 'always', 'keeps', 'employees', 'first', 'employee', 'centricity']","['nothing', 'share', 'way']"
861,861,One of the Best place to work,"Apr 14, 2022 - Anonymous Employee in Bangalore",5,"['great', 'work', 'life', 'balance', 'salary']","['nothing', 'faced', 'far']"
862,862,Salary,"Apr 14, 2022 - Cloud Support Associate in Hyderābād",5,"['friendly', 'environment', 'bias', 'skill', 'set', 'respected']","['cons', 'work', 'period']"
863,863,Seller Partner Support Associate,"Apr 27, 2022 - Amazon Seller Support Associate in Hyderābād",4,"['good', 'leave', 'policy', 'supportive', 'team']","['requires', 'training', 'much', 'time', 'work']"
864,864,Okok,"Apr 28, 2022 - SDS Associate in Hyderābād",4,"['benifits', 'culture', 'leave', 'policy', 'insurance']",['politics']
865,865,Good Company but don't stuck to one team,"Apr 28, 2022 - Senior Business Analyst in Bangalore",4,"['good', 'company', 'never', 'stuck', 'one', 'team', 'otherwise', 'job', 'risk']","['managers', 'put', 'senior', 'people', 'pip', 'avoid', 'question', 'hr', 'promoted', 'yet']"
866,866,"Good work environment, less salary","Apr 28, 2022 - Process Associate in Bangalore",4,"['work', 'culture', 'community', 'diversity', 'compensation', 'benefits', 'overall', 'experience', 'amazing']","['poor', 'salary', 'career', 'growth']"
867,867,Good Experience,"Apr 28, 2022 - SDE1 () in Bangalore",4,"['got', 'learn', 'lot']","['things', 'happen', 'really', 'slow', 'terms', 'ownership']"
868,868,Good,"Apr 28, 2022 - Catalog Associate in Bangalore",4,"['great', 'work', 'culture', 'known']","['proper', 'hikes', 'promotions']"
869,869,"XRay Team - Worst Toxic Culture, Clueless Managers","May 19, 2022 - SDE-2 in Bangalore",1,"['nothing', 'think', 'right']","['clueless', 'heard', 'mentality', 'managers', 'toxic', 'egoistic', 'colleagues', 'good', 'people', 'leaving', 'team', 'culture', 'work', 'life', 'balance', 'say', 'listen', 'leading', 'tell', 'lame', 'stories', 'name', 'feedback', 'session']"
870,870,Good experience,"Apr 9, 2022 - Virtual SDS Associate in Bangalore",5,"['good', 'work', 'culture', 'peculiar', 'environment']","['problem', 'rotational', 'shifts', 'week']"
871,871,Tron Associate,"Apr 13, 2022 - TRON Associate- L2 in Hyderābād",5,"['good', 'team', 'easy', 'work', 'environment']","['cons', 'per', 'experience']"
872,872,Manager,"Apr 13, 2022 - Manager Operations in Chennai",5,"['learn', 'product', 'based', 'company', 'management', 'culture']","['much', 'doc', 'works', 'involved', 'every', 'work']"
873,873,Great place to work,"Apr 13, 2022 - Seller Support Associate in Hyderābād",5,"['good', 'trainers', 'supportive', 'team']","['everything', 'going', 'good']"
874,874,Great company and great work,"Apr 13, 2022 - Principal Software Engineer in Hyderābād",5,"['amazon', 'great', 'company', 'work']","['lot', 'expectations', 'role', 'responsibility', 'vague']"
875,875,High quality but high quantity work,"Apr 13, 2022 - Operations Manager in Bangalore",5,"['work', 'extremely', 'smart', 'colleagues']","['high', 'job', 'stress', 'long', 'work', 'hours']"
876,876,Sr. Associate,"Apr 13, 2022 - Senior Associate in Bangalore",5,"['good', 'company', 'work']","['nothing', 'bad', 'company']"
877,877,amacon company is always respect employee,"Apr 13, 2022 - in Gurgaon, Haryana",5,"['always', 'respect', 'worker', 'time', 'pay', 'roll']","['many', 'challenge', 'always', 'accept']"
878,878,Great Place to Work,"Apr 13, 2022 - Quality Lead in Chennai",5,"['good', 'support', 'team', 'much', 'learning', 'oppurtunities']","['meetings', 'evaluation', 'employee', 'largely', 'oriented']"
879,879,Awesome,"Apr 13, 2022 - Associate in Bangalore",5,"['awesome', 'work', 'culture', 'benefits']","['everything', 'fine', 'amazon']"
880,880,Good,"Apr 27, 2022 - Customer Service Representative in Hyderābād",4,"['best', 'organization', 'work', 'growth']","['cons', 'observed']"
881,881,good,"Apr 27, 2022 - Anonymous Employee in Bangalore",4,"['good', 'environment', 'culture']",['none']
882,882,Haven't worked enough to submit a review,"Apr 27, 2022 - TRON Associate- L2 in Noida",4,"['supportive', 'team', 'good', 'work', 'culture']","['hectic', 'job', 'room', 'error']"
883,883,Pathetic,"May 19, 2022 - VCS Customer Service Representative in New Delhi",1,"['big', 'company', 'high', 'exposure', 'work', 'home', 'pf', 'esi']","['call', 'flow', 'high', 'training', 'period', 'less', 'company', 'wants', 'positive', 'feedback', 'fixed', 'break', 'times', 'horrible', 'one', 'cares', 'u', 'feel', 'stressful', 'uncultured', 'customers', 'blame', 'agent', 'unnecessarily', 'every', 'higher', 'hierarchy', 'tries', 'crush', 'immediate', 'level', 'strict', 'unrealistic', 'targets', 'meet', 'luck', 'salary', 'stress', 'bears', 'growth', 'slow', 'health', 'issues']"
884,884,..,"Apr 26, 2022 - Senior Compliance Associate in Bangalore",3,"['environment', 'policy', 'profile', 'salary', 'work', 'life']","['target', 'wfh', 'difficult', 'online', 'team', 'huddle']"
885,885,Bad,"Apr 27, 2022 - Resolution Specialist in Indore",3,"['work', 'home', 'good', 'thing']","['growth', 'good', 'increment', 'management', 'supportive']"
886,886,Good,"Apr 27, 2022 - CSA - Customer Service Associate in Pune",3,"['payment', 'time', 'good', 'thing', 'get', 'paid']","['much', 'call', 'frequency', 'less']"
887,887,Great,"Apr 11, 2022 - Senior Associate in Chennai",5,"['fun', 'work', 'amazon']","['cons', 'work']"
888,888,Very good work culture,"Apr 11, 2022 - Quality Specialist in Hyderābād",5,"['ample', 'opportunities', 'growth', 'switch', 'roles']","['growth', 'slow', 'big', 'teams']"
889,889,Amazon is a great place to learn,"Apr 12, 2022 - Senior Program Manager in Bangalore",5,"['amazon', 'works', 'differently', 'previous', 'organizations', 'worked', 'leadership', 'principles', 'get', 'applied', 'every', 'meeting', 'decision', 'organization', 'walks', 'talk']","['size', 'amazon', 'means', 'every', 'step', 'multiple', 'teams', 'stakeholders', 'work', 'sometimes', 'slow']"
890,890,,"Apr 12, 2022 - in Bangalore",5,"['work', 'culture', 'opportunities', 'life', 'balance']","['frequent', 'shuffling', 'across', 'different', 'process']"
891,891,good,"Apr 12, 2022 - Machine Learning Data Associate I in Hyderābād",5,"['wonderful', 'place', 'work', 'easy', 'yet', 'interesting', 'job']","['find', 'specific', 'cons', 'worked', 'wonderful', 'team']"
892,892,Great place to #learnandbecurious,"Apr 12, 2022 - Senior Solutions Architect in Mumbai",5,"['great', 'place', 'learn', 'hone', 'tech', 'skills', 'rewards', 'learning', 'personal', 'skill', 'development', 'broad', 'spectrum', 'work', 'geeks', 'salary']","['overwhelming', 'peculiar', 'culture', 'takes', 'time', 'inculcate']"
893,893,Good for starting up,"Apr 25, 2022 - Project Manager in Bangalore",4,"['scale', 'operations', 'unmatched']","['sometimes', 'clarity', 'available', 'team', 'ground']"
894,894,Nice,"Apr 26, 2022 - L-3 Risk Investigator in Hyderābād",4,"['nice', 'management', 'good', 'place', 'people', 'work']","['hands', 'every', 'process', 'working', 'hours', 'salary']"
895,895,Nice,"Apr 26, 2022 - Cloud Support Engineer in Hyderābād",4,"['good', 'environment', 'team']","['high', 'work', 'pressure', 'varies', 'job', 'role']"
896,896,never join this specific team,"May 18, 2022 - ML Data Associate-1 in Hyderābād",1,"['pros', 'working', 'place']","['everything', 'con', 'team']"
897,897,Poor Work Life Balance,"Apr 27, 2022 - Program Manager III in New Delhi",2,"['supportive', 'local', 'team', 'decent', 'office', 'infrastructure']","['poor', 'work', 'life', 'balance', 'seattle', 'driven', 'company', 'issues', 'decisions', 'resolved', 'team', 'business', 'hours', 'accountability', 'lies', 'however', 'dependency', 'affects', 'outcome', 'yearly', 'reducing', 'monthly', 'take', 'home', 'tax', 'benefit', 'structure', 'place']"
898,898,Apply for TRON only if you desperately searching for a Job.,"Apr 24, 2022 - Tron Associate in Bangalore",3,"['get', 'work', 'one', 'biggest', 'companies', 'world']","['long', 'hour', 'sitting', 'idle', 'front', 'laptop', 'skills', 'developed']"
899,899,Good,"Apr 26, 2022 - Amazon Associate in Bangalore",3,"['benefits', 'good', 'environment', 'overall']","['targets', 'lot', 'tough']"
900,900,Best place to work with,"Apr 11, 2022 - Ast Manager in Bangalore",5,"['amazing', 'experience', 'work', 'amazon', 'find', 'employees', 'various', 'places', 'working', 'goal']","['sometimes', 'need', 'work', 'beyond', 'shifts', 'pressure', 'get', 'paid', 'ot']"
901,901,associate,"Apr 11, 2022 - Associate in New Delhi",5,"['good', 'work', 'pay']","['working', 'hours', 'stressful']"
902,902,Great work environment,"Apr 11, 2022 - Customer Service Associate in Pune",5,"['good', 'environment', 'teams', 'managers']","['must', 'comfortable', 'night', 'shifts']"
903,903,Dream company to work with,"Apr 11, 2022 - CSA - Customer Service Associate in Coimbatore",5,"['amazon', 'mainly', 'focuses', 'employee', 'benefits', 'targets', 'stress', 'free']","['quite', 'difficult', 'find', 'cons']"
904,904,Amazon Analyst,"Apr 11, 2022 - Analyst in Bangalore",5,"['amazing', 'work', 'culture']",['na']
905,905,Great,"Apr 11, 2022 - Programmer Analyst in Bangalore",5,"['good', 'experience', 'working', 'amazon']",['think']
906,906,Great Place to Work,"Apr 11, 2022 - Senior Product Compliance Associate in Bangalore",5,"['good', 'culture', 'flexible', 'work', 'hours', 'benefits', 'compensation', 'plan', 'beginners']",['cons']
907,907,Steep learning curve,"Apr 11, 2022 - Software Development Engineer (SDE1) in Bangalore",5,"['technically', 'grow', 'lot', 'good', 'pay']","['work', 'life', 'balance', 'bit', 'tilted', 'towards']"
908,908,Culture and Work,"Apr 11, 2022 - Sales Associate in Bangalore",5,"['motivating', 'helpful', 'culture', 'ownership', 'always', 'motivated']","['cons', 'keep', 'working', 'enjoy', 'work']"
909,909,Great Onboarding Experience,"Apr 25, 2022 - Consultant in Bangalore",4,"['joined', 'consultant', 'aws', 'recently', 'liked', 'interview', 'process', 'peculiar', 'great', 'onboarding', 'experience', 'despite', 'virtually', 'support', 'manager', 'buddy', 'chance', 'work', 'one', 'brightest', 'minds', 'across', 'world', 'different', 'technologies']","['nothing', 'started', 'everything', 'great', 'till']"
910,910,Great environment,"Apr 25, 2022 - Quality Manager I in Hyderābād",4,"['good', 'work', 'culture', 'benefits']","['internal', 'growth', 'less', 'paid', 'compared', 'new', 'hires']"
911,911,Best place to learn,"Apr 25, 2022 - Program Manager in Bangalore",4,"['high', 'performing', 'colleagues', 'innovation', 'mindest']","['lots', 'dependency', 'teams']"
912,912,One of the best company,"Apr 25, 2022 - Senior Associate in Hyderābād",4,"['lot', 'ijp', 'opportunities', 'grow', 'within', 'organization']","['salary', 'quite', 'less', 'compared', 'mncs']"
913,913,Good for data enthusiasts,"Apr 25, 2022 - Senior Research Scientist in Chennai",4,"['enough', 'challenges', 'opportunities', 'data', 'roles']","['lack', 'long', 'term', 'role', 'clarity']"
914,914,good,"Apr 25, 2022 - Catalog Specialist I in Bangalore",4,"['flexible', 'shift', 'hours', 'less', 'pressure', 'work', 'life', 'balance']","['much', 'growth', 'longer', 'run']"
915,915,........................................................,"Apr 25, 2022 - AGS in Noida",4,"['work', 'home', 'option']","['performance', 'metrics', 'unrealistic']"
916,916,A learning and purpose driven environment,"Apr 25, 2022 - Solutions Architect in Bangalore",4,['name'],['name']
917,917,no review,"Apr 26, 2022 - Transaction Risk Investigator (TRMS) in Hyderābād",2,"['pros', 'think']","['cons', 'job', 'growth']"
918,918,Awesome company,"Apr 10, 2022 - Investigator Specialist in Hyderābād",5,"['good', 'work', 'place', 'great', 'diversity']","['cons', 'good', 'nice', 'place', 'work']"
919,919,new sde,"Apr 10, 2022 - Software Developer in Bangalore",5,"['great', 'people', 'projects', 'work']","['call', 'stressfull']"
920,920,nice company,"Apr 10, 2022 - Anonymous Employee in Hyderābād",5,"['amazing', 'working', 'employueee']","['ca', 'choose', 'projects']"
921,921,Great Place to work to grow your career,"Apr 24, 2022 - Team Lead in Chennai",4,"['best', 'new', 'comers', 'place']","['found', 'yet', 'start']"
922,922,Nice company,"Apr 24, 2022 - Tester - QAT in Bangalore",4,"['cool', 'work', 'culture', 'nice', 'salary', 'hikes', 'quarterly', 'promotions', 'job', 'security']","['nothing', 'good', 'networking', 'skills', 'lot', 'forums']"
